닥터포헤어,샴푸,닥터포헤어 폴리젠 실크 샴푸 500ml,500,19800,살리실산 멘톨,글리세린 부틸렌글라이콜 판테놀,지성쿨링효과탈모약산성,피지 조절수렴 및 진정쿨링 효과,보습력 증가강력보습컨디셔닝피부 보습효과탈모량 감소모발 두께 증가,https://thumbnail7.coupangcdn.com/thumbnails/remote/492x492ex/image/vendor_inventory/7f46/75c8c19aaeee5c47b062a8f65a909a935d909ca7c0f1ecbc8b5c20c6b284.jpg
닥터포헤어,샴푸,닥터포헤어 아줄렌 메드 샴푸 500ml,500,29000,살리실산 녹차추출물 멘톨,글리세린 부틸렌글라이콜 판테놀,지성쿨링효과탈모민감성,피지 조절수렴 및 진정비듬 제거쿨링 효과,보습력 증가강력보습컨디셔닝피부 보습효과탈모량 감소모발 두께 증가,https://thumbnail8.coupangcdn.com/thumbnails/remote/492x492ex/image/vendor_inventory/fc26/29e7d81b1878580052b13c4a0e2514c7a823f561571d0dbbfbe611f34360.jpg
댕기머리,샴푸,댕기머리 명품 스페셜 샴푸 500ml,500,33240,멘톨,부틸렌글라이콜 상백피추출물,쿨링효과탈모,수렴 및 진정쿨링 효과,강력보습발모,https://thumbnail6.coupangcdn.com/thumbnails/remote/492x492ex/image/vendor_inventory/4f5c/d04c2d9f6b5135da82101afce8b4c87bcb615a3f06de60963cead3fdd81c.jpg
댕기머리,샴푸,댕기머리 뉴골드 샴푸 500ml,500,15520,멘톨,글리세린 부틸렌글라이콜 상백피추출물 판테놀,쿨링효과탈모,수렴 및 진정쿨링 효과,보습력 증가강력보습발모컨디셔닝피부 보습효과탈모량 감소모발 두께 증가,https://thumbnail7.coupangcdn.com/thumbnails/remote/492x492ex/image/retail/images/2021/06/21/11/2/accf069b-4feb-4eb3-9925-982128c50a47.jpg
댕기머리,샴푸,댕기머리 뉴골드 프리미엄 샴푸 500ml,500,33840,멘톨 알란토인,상백피추출물 판테놀,쿨링효과탈모민감성,수렴 및 진정쿨링 효과,발모컨디셔닝피부 보습효과탈모량 감소모발 두께 증가,https://img.danawa.com/prod_img/500000/006/971/img/3971006_1.jpg?shrink=330:330&_v=20190902104936
댕기머리,샴푸,댕기머리 진윤 샴푸 400ml,400,7130,살리실산 멘톨,글리세린 상백피추출물 판테놀,지성쿨링효과,피지 조절수렴 및 진정쿨링 효과,보습력 증가발모컨디셔닝피부 보습효과탈모량 감소모발 두께 증가,https://thumbnail10.coupangcdn.com/thumbnails/remote/492x492ex/image/vendor_inventory/2ba4/f76160003627ee96c9a521b19b0bd2c4cce08ad1c9675b6dd4b4c60a115d.jpeg
댕기머리,샴푸,댕기머리 들애수 샴푸액 펌프형 400ml,400,17430,살리실산,판테놀,지성탈모,피지 조절,컨디셔닝피부 보습효과탈모량 감소모발 두께 증가,https://thumbnail7.coupangcdn.com/thumbnails/remote/492x492ex/image/retail/images/2021/06/21/11/7/49176543-e2fa-4c0e-8e1d-0c0d71889edb.jpg
댕기머리,샴푸,댕기머리 두피 관리용 한방 샴푸 500ml,500,5800,감초,,탈모,살균 및 향염,,https://thumbnail7.coupangcdn.com/thumbnails/remote/492x492ex/image/vendor_inventory/1c64/19cf07226162c34e98d8f525433895e5a29ae8c0e5f5e8fc27a10bd50a3a.png
댕기머리,샴푸,댕기머리 옐로우 블라썸 샴푸 400ml,400,15300,살리실산 멘톨 칼렌듈라추출물,부틸렌글라이콜 판테놀,지성쿨링효과탈모,피지 조절수렴 및 진정쿨링 효과살균 및 향염,강력보습컨디셔닝피부 보습효과탈모량 감소모발 두께 증가,https://thumbnail7.coupangcdn.com/thumbnails/remote/492x492ex/image/vendor_inventory/40ed/02b1ec0979ee1b291a65c890d3a356949266b83531f76c7ff2833a4c592e.jpg
댕기머리,샴푸,댕기머리 오리지널 진기 샴푸 500ml,500,15810,살리실산 멘톨,프로필렌글라이콜 부틸렌글라이콜 판테놀,지성쿨링효과탈모,피지 조절수렴 및 진정쿨링 효과,강력보습컨디셔닝피부 보습효과탈모량 감소모발 두께 증가,https://thumbnail9.coupangcdn.com/thumbnails/remote/492x492ex/image/retail/images/2021/06/21/11/6/f130ca4e-bacb-4d57-a790-82c39c4462ae.jpg
댕기머리,샴푸,댕기머리 시크릿핏 데미지케어 샴푸 480ml,480,5880,녹차,,지성,수렴 및 진정비듬 제거,,https://thumbnail9.coupangcdn.com/thumbnails/remote/492x492ex/image/retail/images/2016/07/01/17/8/7bb975ad-c158-48e7-baf2-8dbf41fe3cef.jpg
댕기머리,샴푸,댕기머리 포르테 프레스티지 샴푸,,21960,살리실산 멘톨,글리세린 상백피추출물 판테놀,지성쿨링효과탈모,피지 조절수렴 및 진정쿨링 효과,보습력 증가발모컨디셔닝피부 보습효과탈모량 감소모발 두께 증가,https://thumbnail9.coupangcdn.com/thumbnails/remote/492x492ex/image/product/image/vendoritem/2018/12/18/3275128840/b92f7efd-9a7c-4c18-b14b-c08a8cd7d35d.jpg
알페신,샴푸,알페신 카페인 샴푸 C1 펌프형 1250ml,1250,30060,멘톨,비타민E 판테놀,쿨링효과탈모,수렴 및 진정쿨링 효과,부드러운 모발컨디셔닝피부 보습효과탈모량 감소모발 두께 증가,https://thumbnail7.coupangcdn.com/thumbnails/remote/492x492ex/image/vendor_inventory/c2b0/be2752875acb10f146720749ce9a1f427f2ebd7ef9522c6f252e6a6cc71e.png
알페신,샴푸,알페신 민감성용 샴푸 S1 250ml,250,5520,알란토인,판테놀,건성탈모민감성,수렴 및 진정,컨디셔닝피부 보습효과탈모량 감소모발 두께 증가,https://thumbnail6.coupangcdn.com/thumbnails/remote/492x492ex/image/vendor_inventory/4417/bc4238d237996dbd8ce523f66df0f05ef564b58faaf6cb116f432aafa942.jpg
알페신,샴푸,알페신 액티브 샴푸 A2 250ml,250,7100,멘톨 알란토인,비타민C 비타민E 판테놀,쿨링효과탈모민감성,수렴 및 진정쿨링 효과,피부 재생탄력노화 방지부드러운 모발컨디셔닝피부 보습효과탈모량 감소모발 두께 증가,https://thumbnail10.coupangcdn.com/thumbnails/remote/492x492ex/image/vendor_inventory/af60/0c547624d36a0b772fb61b84c23366ae3952798943028220f2fe4318e458.png
알페신,샴푸,알페신 액티브 샴푸 A3 250ml,250,6390,멘톨 알란토인,비타민C 비타민E 판테놀,쿨링효과탈모민감성,수렴 및 진정쿨링 효과,피부 재생탄력노화 방지부드러운 모발컨디셔닝피부 보습효과탈모량 감소모발 두께 증가,https://thumbnail9.coupangcdn.com/thumbnails/remote/492x492ex/image/vendor_inventory/ff89/277facc6881ca45212d142bbb80674f8d9b93c169632f2e590303576c30a.jpg
알페신,샴푸,알페신 플란투어 39 피토 카페인 샴푸 250ml,250,11130,녹차추출물,판테놀,지성탈모,수렴 및 진정비듬 제거,컨디셔닝피부 보습효과탈모량 감소모발 두께 증가,https://thumbnail10.coupangcdn.com/thumbnails/remote/492x492ex/image/vendor_inventory/9462/00fee20ee83e5b3a5f9d93a535f6a1a9259b3cf2c60cdc9d76ad65082722.jpg
알페신,샴푸,알페신 액티브 샴푸 A1 250ml,250,14500,멘톨,비타민E 판테놀,쿨링효과탈모,수렴 및 진정쿨링 효과,부드러운 모발컨디셔닝피부 보습효과탈모량 감소모발 두께 증가,https://thumbnail10.coupangcdn.com/thumbnails/remote/492x492ex/image/vendor_inventory/c9e7/2066eee65a6781a27c925cf9851c990b22366bdc4b3e0a3813cea20bd9d9.jpg
미친스킨,샴푸,미친스킨 맥주효모 샴푸 300ml,300,14090,살리실산 멘톨,부틸렌글라이콜 판테놀,지성쿨링효과탈모,피지 조절수렴 및 진정쿨링 효과,강력보습컨디셔닝피부 보습효과탈모량 감소모발 두께 증가,https://thumbnail6.coupangcdn.com/thumbnails/remote/492x492ex/image/vendor_inventory/10b3/4a86845f4b756dc7eedf7d2d5ea5f91da50be2cd252eaae25e81dd8c768d.jpg
네이처리퍼블릭,샴푸,네이처리퍼블릭 블랙빈 안티 헤어 로스 샴푸 520ml,520,13280,살리실산 멘톨,글리세린 부틸렌글라이콜 판테놀,지성쿨링효과탈모탈모,피지 조절수렴 및 진정쿨링 효과,보습력 증가강력보습컨디셔닝피부 보습효과탈모량 감소모발 두께 증가,https://thumbnail10.coupangcdn.com/thumbnails/remote/492x492ex/image/vendor_inventory/6e98/67925d4f6c7f4eea2303a2d01d244afeb057f6cede111fe4f69f345e1f83.jpg
네이처리퍼블릭,샴푸,네이처리퍼블릭 트루 허브 만다린 진저 샴푸 270ml,270,5330,살리실산 멘톨 티트리추출물,부틸렌글라이콜 판테놀,지성쿨링효과탈모,피지 조절수렴 및 진정쿨링 효과살균 및 향염,강력보습컨디셔닝피부 보습효과탈모량 감소모발 두께 증가,https://shopping-phinf.pstatic.net/main_3052709/30527092618.20220113112356.jpg?type=f640
네이처리퍼블릭,샴푸,네이처리퍼블릭 트루 허브 로즈마리 민트 샴푸 270ml,270,5330,살리실산 멘톨 티트리추출물,글리세린 부틸렌글라이콜 판테놀,지성쿨링효과탈모,피지 조절수렴 및 진정쿨링 효과살균 및 향염,보습력 증가강력보습컨디셔닝피부 보습효과탈모량 감소모발 두께 증가,https://shopping-phinf.pstatic.net/main_3052691/30526916619.20220113105746.jpg?type=f640
네이처리퍼블릭,샴푸,네이처리퍼블릭 트루 허브 사이프러스 타임 샴푸 270ml,270,5330,살리실산 멘톨 티트리추출물,글리세린 부틸렌글라이콜 판테놀,지성쿨링효과탈모,피지 조절수렴 및 진정쿨링 효과살균 및 향염,보습력 증가강력보습컨디셔닝피부 보습효과탈모량 감소모발 두께 증가,https://shopping-phinf.pstatic.net/main_3054044/30540440618.20220114103155.jpg?type=f640
네이처리퍼블릭,샴푸,네이처리퍼블릭 트루 허브 라벤더 패출리 샴푸 270ml,270,5330,살리실산 녹차추출물 멘톨 티트리추출물,캐모마일꽃추출물 판테놀,지성쿨링효과탈모민감성,피지 조절수렴 및 진정비듬 제거쿨링 효과살균 및 향염,습윤예민현상 진정컨디셔닝피부 보습효과탈모량 감소모발 두께 증가,https://shopping-phinf.pstatic.net/main_3052653/30526538627.20220113113851.jpg?type=f640
피엘코스메틱,샴푸,피엘코스메틱 비어멕 맥주효모 샴푸 500ml,500,21000,살리실산 멘톨 알란토인 티트리추출물,글리세린 판테놀,지성쿨링효과민감성탈모탈모,피지 조절수렴 및 진정쿨링 효과살균 및 향염,보습력 증가컨디셔닝피부 보습효과탈모량 감소모발 두께 증가,https://thumbnail6.coupangcdn.com/thumbnails/remote/492x492ex/image/vendor_inventory/e0cf/f6e0b56cb34cc1fd995d5d8b7ba4c091eeaae5823b944917c2d0c89f9d27.jpg
피엘코스메틱,샴푸,피엘코스메틱 비타브리드 스칼프 샴푸 300ml,300,12490,징크옥사이드 멘톨,비타민C 상백피추출물 판테놀,쿨링효과탈모민감성,살균 및 향염수렴 및 진정쿨링 효과,피부 재생탄력노화 방지발모컨디셔닝피부 보습효과탈모량 감소모발 두께 증가,https://shop-phinf.pstatic.net/20200920_300/1600583846374jYhyj_JPEG/1719680196443295_164411055.jpg?type=m510
피엘코스메틱,샴푸,피엘코스메틱 비타브리드 스칼프 샴푸 500ml,500,38000,징크옥사이드 멘톨,비타민C 상백피추출물 판테놀,쿨링효과탈모민감성,살균 및 향염수렴 및 진정쿨링 효과,피부 재생탄력노화 방지발모컨디셔닝피부 보습효과탈모량 감소모발 두께 증가,https://shop-phinf.pstatic.net/20221103_141/1667447305854CYOvp_JPEG/68583085574663058_1390688272.jpg?type=m510
한국보원바이오,샴푸,한국보원바이오 블랙모리 샴푸 300ml,300,39800,,부틸렌글라이콜 판테놀,건성탈모약산성,,강력보습컨디셔닝피부 보습효과탈모량 감소모발 두께 증가,https://shop-phinf.pstatic.net/20221123_246/1669167664596V4N8t_JPEG/70303510313732229_1721805410.jpg?type=m510
더마앤모어,샴푸,더마앤모어 비오틴 탈모샴푸 1000ml,1000,6800,,글리세린 부틸렌글라이콜 판테놀,건성탈모탈모약산성,,보습력 증가강력보습컨디셔닝피부 보습효과탈모량 감소모발 두께 증가,https://thumbnail8.coupangcdn.com/thumbnails/remote/492x492ex/image/vendor_inventory/7b69/9d259a6e3791e94677a786eeb36ffdbc19ed5ff83c9d16ae85dbb3cf0292.jpg
더마앤모어,샴푸,더마앤모어 콜라겐 안티헤어로스 샴푸 400ml,400,17190,,글리세린 부틸렌글라이콜 판테놀,건성민감성탈모탈모,,보습력 증가강력보습컨디셔닝피부 보습효과탈모량 감소모발 두께 증가,https://thumbnail7.coupangcdn.com/thumbnails/remote/492x492ex/image/vendor_inventory/3582/195c6dc8b33495945905cad872bef2160365bd8149110481f8aa32395aee.jpg
반코르,샴푸,반코르 맥주효모샴푸 탈모완화 500ml,500,26500,살리실산,판테놀,건성탈모탈모,피지 조절,컨디셔닝피부 보습효과탈모량 감소모발 두께 증가,https://thumbnail7.coupangcdn.com/thumbnails/remote/492x492ex/image/vendor_inventory/fef5/f781feb5479ed561619d43464a3f34bceede1f64b29c40e4d092d8d742e3.png
폴미첼,샴푸,폴미첼 티트리 스페셜 샴푸 1000ml,1000,22900,,캐모마일꽃추출물 판테놀,지루성탈모민감성,,습윤예민현상 진정컨디셔닝피부 보습효과탈모량 감소모발 두께 증가,https://thumbnail9.coupangcdn.com/thumbnails/remote/492x492ex/image/vendor_inventory/bca5/66ee19aed153979f8d79ccb41bfd3a869b221cda53877396b2e213d33f11.jpg
폴미첼,샴푸,폴미첼 티트리 스페셜 샴푸 300ml,300,14890,,캐모마일꽃추출물 판테놀,지루성탈모민감성,,습윤예민현상 진정컨디셔닝피부 보습효과탈모량 감소모발 두께 증가,https://thumbnail7.coupangcdn.com/thumbnails/remote/492x492ex/image/vendor_inventory/810f/5f1ab2d029fa90b39baf8e16777f55e44224c96cb13ed183cf6717b6bf1d.jpg
비타브리드,샴푸,비타브리드 스칼프 샴푸 플러스 500ml,500,13330,징크옥사이드 살리실산 멘톨,소디움PCA 비타민C 판테놀,지성쿨링효과탈모,살균 및 향염피지 조절수렴 및 진정쿨링 효과,강력보습피부 재생탄력노화 방지컨디셔닝피부 보습효과탈모량 감소모발 두께 증가,https://thumbnail6.coupangcdn.com/thumbnails/remote/492x492ex/image/vendor_inventory/images/2019/03/27/10/6/72d17c13-19e7-40b1-93e8-83070381ac7c.jpg
실크테라피,샴푸,실크테라피 알엑스 프로 샴푸 480ml,480,11060,살리실산 멘톨,글리세린 부틸렌글라이콜 판테놀,지성쿨링효과탈모,피지 조절수렴 및 진정쿨링 효과,보습력 증가강력보습컨디셔닝피부 보습효과탈모량 감소모발 두께 증가,https://thumbnail8.coupangcdn.com/thumbnails/remote/492x492ex/image/vendor_inventory/c8f7/06334b4c9c547cbf4839d2db186c4e8ccf7e01b96519756ef666220eb5c4.jpg
리체나,샴푸,리체나 골드 한방 헤나 클리닉 샴푸 500ml,500,13490,살리실산 멘톨,글리세린,지성쿨링효과탈모,피지 조절수렴 및 진정쿨링 효과,보습력 증가,https://thumbnail8.coupangcdn.com/thumbnails/remote/492x492ex/image/vendor_inventory/793c/14d2b6b2d2bc52104d5a92b6390b8589652e135a69db7bd2ded8270d2e2c.png
다슈,샴푸,다슈 데일리 한방 두피 골드 샴푸 500ml,500,36000,녹차추출물 멘톨 알란토인,글리세린 부틸렌글라이콜 판테놀,지성쿨링효과탈모민감성약산성,수렴 및 진정비듬 제거쿨링 효과,보습력 증가강력보습컨디셔닝피부 보습효과탈모량 감소모발 두께 증가,https://hairwax.co.kr/web/product/big/202112/f5a405b37390c94e02cd1e90bb492d15.jpg
다슈,샴푸,다슈 안티 헤어로스 스칼프 샴푸 1000ml,1000,17340,녹차추출물 멘톨 알란토인,글리세린 부틸렌글라이콜 판테놀,지성쿨링효과탈모탈모민감성,수렴 및 진정비듬 제거쿨링 효과,보습력 증가강력보습컨디셔닝피부 보습효과탈모량 감소모발 두께 증가,https://thumbnail9.coupangcdn.com/thumbnails/remote/492x492ex/image/retail/images/261483557484426-eb1389bb-4b1b-4500-ba00-b1ae5edeefea.jpg
다슈,샴푸,다슈 비녹시딜 스칼프 샴푸 500ml,500,21000,살리실산 멘톨,글리세린 부틸렌글라이콜 판테놀,지성쿨링효과탈모,피지 조절수렴 및 진정쿨링 효과,보습력 증가강력보습컨디셔닝피부 보습효과탈모량 감소모발 두께 증가,https://thumbnail7.coupangcdn.com/thumbnails/remote/492x492ex/image/vendor_inventory/dc4e/ef5e0779118531a0b766864afdfb0ad8aad9ad8f85cdcb07e8ec10d2b6f1.jpg
다슈,샴푸,다슈 비녹시딜 프레쉬 샴푸 500ml,500,21000,살리실산 녹차추출물 멘톨,글리세린 판테놀,지성쿨링효과탈모,피지 조절수렴 및 진정비듬 제거쿨링 효과,보습력 증가컨디셔닝피부 보습효과탈모량 감소모발 두께 증가,https://thumbnail9.coupangcdn.com/thumbnails/remote/492x492ex/image/vendor_inventory/5baf/981343063a7d795519ca87fd9fcdcc4fc75a2a242f07cba5c075989bbc65.jpg
푸드페시아,샴푸,푸드페시아 DHT-X 샴푸 360ml,360,19900,멘톨,판테놀,쿨링효과탈모,수렴 및 진정쿨링 효과,컨디셔닝피부 보습효과탈모량 감소모발 두께 증가,https://i.pinimg.com/564x/c5/5c/76/c55c762ce418abefd071aa7e81c5a213.jpg
푸드페시아,샴푸,푸드페시아 DHT-X 스칼프티 샴푸 400ml,400,16700,녹차추출물 멘톨,판테놀,쿨링효과탈모,수렴 및 진정비듬 제거쿨링 효과,컨디셔닝피부 보습효과탈모량 감소모발 두께 증가,https://i.pinimg.com/564x/c5/5c/76/c55c762ce418abefd071aa7e81c5a213.jpg
닥터방기원,샴푸,닥터방기원 댄드러프 샴푸 1000ml,1000,12250,살리실산 녹차추출물 멘톨,콩추출물 판테놀,지성쿨링효과탈모,피지 조절수렴 및 진정비듬 제거쿨링 효과,탈모 억제 효과컨디셔닝피부 보습효과탈모량 감소모발 두께 증가,https://thumbnail7.coupangcdn.com/thumbnails/remote/492x492ex/image/retail/images/709911286553414-bef448ef-66bf-4e14-89dd-7f9904504841.jpg
닥터방기원,샴푸,닥터방기원 랩프레스티지 안티옥시던트 항산화 샴푸 500ml,500,65760,,글리세린 부틸렌글라아콜 캐모마일꽃추출물 판테놀,건성탈모민감성,,보습력 증가부틸렌글라아콜습윤예민현상 진정컨디셔닝피부 보습효과탈모량 감소모발 두께 증가,https://thumbnail6.coupangcdn.com/thumbnails/remote/492x492ex/image/retail/images/1771375677508255-e2444b7a-f664-417a-8688-aa0edd40371e.jpg
솔레오코스메틱,샴푸,솔레오코스메틱 벤티 샴푸 1000ml,1000,37830,살리실산 멘톨,글리세린 부틸렌글라이콜 달맞이꽃오일 판테놀,지성쿨링효과탈모,피지 조절수렴 및 진정쿨링 효과,보습력 증가강력보습수분 증발 방지컨디셔닝피부 보습효과탈모량 감소모발 두께 증가,https://thumbnail9.coupangcdn.com/thumbnails/remote/492x492ex/image/vendor_inventory/7f84/74056c12d03a3250ae1f25db1c70c042f24f355ee95e68cb27d3a1abb8c3.jpg
순수연구소,샴푸,순수연구소 어도러블 여인 샴푸 500ml,500,25670,살리실산,판테놀,탈모약산성,피지 조절,컨디셔닝피부 보습효과탈모량 감소모발 두께 증가,https://thumbnail8.coupangcdn.com/thumbnails/remote/492x492ex/image/retail/images/1140790110006177-6df2104e-d806-4d23-877e-f2847caed1e9.jpg
닥터봉코스메틱,샴푸,닥터봉코스메틱 닥터봉 한방 골드 샴푸 550ml,550,45000,,판테놀,건성탈모,,컨디셔닝피부 보습효과탈모량 감소모발 두께 증가,https://thumbnail6.coupangcdn.com/thumbnails/remote/492x492ex/image/vendor_inventory/3e85/4cf1cf1668fce8ac7aeab40f09b51fd3d16cca9eb6d26b7c8dfad4f9f96c.jpg
리즈케이,샴푸,리즈케이 알블랙 샴푸 450g,450,18190,,글리세린 부틸렌글라이콜 콩추출물 판테놀,건성탈모,,보습력 증가강력보습탈모 억제 효과컨디셔닝피부 보습효과탈모량 감소모발 두께 증가,https://cdn.011st.com/11dims/resize/600x600/quality/75/11src/pd/22/2/7/7/3/1/0/IzkWa/2822277310_B.jpg
헤드스파7,샴푸,헤드스파7 썬트리샴푸 500ml,500,75800,살리실산 녹차추출물 멘톨 알란토인,콩추출물 캐모마일꽃추출물 판테놀,지성쿨링효과탈모민감성,피지 조절수렴 및 진정비듬 제거쿨링 효과,탈모 억제 효과습윤예민현상 진정컨디셔닝피부 보습효과탈모량 감소모발 두께 증가,https://thumbnail10.coupangcdn.com/thumbnails/remote/492x492ex/image/vendor_inventory/472b/2bcd7af70daaff97193adbce9e5bf1c8e7f3f8f94753b646730913deed9c.jpg
리엔,샴푸,리엔 보양진 민감성 샴푸 400ml,400,3110,녹차추출물,판테놀,지성탈모민감성,수렴 및 진정비듬 제거,컨디셔닝피부 보습효과탈모량 감소모발 두께 증가,https://shopping-phinf.pstatic.net/main_9060794/9060794315.20151118104542.jpg?type=f640
리엔,샴푸,리엔 보양진 지성 샴푸 400ml,400,7000,,부틸렌글라이콜,지성탈모,,강력보습,https://shopping-phinf.pstatic.net/main_1201767/12017679914.20171009112254.jpg?type=f640
닥터찰로스,샴푸,닥터찰로스 트리플에스 약산성 탈모샴푸 1350ml,1350,17900,멘톨,판테놀,쿨링효과탈모탈모약산성,수렴 및 진정쿨링 효과,컨디셔닝피부 보습효과탈모량 감소모발 두께 증가,https://thumbnail7.coupangcdn.com/thumbnails/remote/492x492ex/image/vendor_inventory/658d/cc7a37cd4c49da6dcb790d622bb741dd9b31bd33748df15220fdaeba0eb4.jpg
닥터올가,샴푸,닥터올가 비건 호호바 티트리 천연 샴푸 1000ml,1000,66000,,글리세린 부틸렌글라이콜 판테놀 디판테놀 덱스판테놀 토코페롤 비타민E 시어버터,지루성민감성,,보습력 증가강력보습컨디셔닝피부 보습효과탈모량 감소모발 두께 증가부드러운 모발,https://thumbnail7.coupangcdn.com/thumbnails/remote/492x492ex/image/vendor_inventory/d651/a41d029482f910f87936bca8493dae7ea8ee7c7a1d729ef0d6c17ce5b3b8.jpg
톤28,샴푸,톤28 샴푸바S19(바오밥) 100g,100,11000,,글리세린 시어버터 판테놀 디판테놀 덱스판테놀 복숭아추출물,건성,,보습력 증가컨디셔닝피부 보습효과탈모량 감소모발 두께 증가습윤,https://thumbnail7.coupangcdn.com/thumbnails/remote/492x492ex/image/retail/images/9017320899165183-900b6f96-6983-4cdc-adda-91cfe724f066.jpg
안달로우내추럴스,샴푸,안달로우내추럴스 아르간 스템셀에이지 디파잉 샴푸 340ml,340,18000,감초뿌리추출물 감초추출물 알란토인,글리세린 판테놀 디판테놀 덱스판테놀 소듐피씨에이 토코페롤 비타민E,건성민감성,살균 및 향염수렴 및 진정,보습력 증가컨디셔닝피부 보습효과탈모량 감소모발 두께 증가강력보습부드러운 모발,https://thumbnail8.coupangcdn.com/thumbnails/remote/492x492ex/image/vendor_inventory/c9c1/d5ec2de9ac2033d26838ac356f9c0e35887dccf2edc26947081c50ab8a25.jpg
나드,샴푸,나드 센시티브 두피 케어 샴푸 500ml,500,24000,멘톨,글리세린 부틸렌글라이콜 판테놀 디판테놀 덱스판테놀 소듐하이알루로네이트,쿨링효과,수렴 및 진정쿨링 효과,보습력 증가강력보습컨디셔닝피부 보습효과탈모량 감소모발 두께 증가,https://thumbnail8.coupangcdn.com/thumbnails/remote/492x492ex/image/retail/images/7975829208944688-862a1f20-2535-48bd-9cd9-9091bfc2b719.jpg
톤28,샴푸,톤28 샴푸바S21 검은콩+참숯 100g,100,11000,,판테놀 디판테놀 덱스판테놀 글리세린 소듐하이알루로네이트,건성,,컨디셔닝피부 보습효과탈모량 감소모발 두께 증가보습력 증가강력보습,https://thumbnail7.coupangcdn.com/thumbnails/remote/492x492ex/image/retail/images/7274571219471426-5f299930-4f1c-4e51-afcb-62b924f3ddaa.jpg
마녀공장,샴푸,마녀공장 허브그린 샴푸 510ml,510,25000,감초뿌리추출물 감초추출물 레몬오일,글리세린 캐모마일꽃추출물 판테놀 디판테놀 덱스판테놀 프로필렌글라이콜 부틸렌글라이콜,건성민감성,살균 및 향염진정피부 보호,보습력 증가습윤예민현상 진정컨디셔닝피부 보습효과탈모량 감소모발 두께 증가강력보습,https://thumbnail10.coupangcdn.com/thumbnails/remote/492x492ex/image/rs_quotation_api/l3uczil6/6528b2e066e74a36aa85a2d446992c85.jpg
편강율,샴푸,편강율 약산성 두피 샴푸 500ml,500,34000,멘톨,글리세린 부틸렌글라이콜,쿨링효과약산성,수렴 및 진정쿨링 효과,보습력 증가강력보습,https://thumbnail10.coupangcdn.com/thumbnails/remote/492x492ex/image/retail/images/4795311981302232-58bb69f8-ee41-4cce-9401-2116752a59ff.jpg
플로레비다,샴푸,플로레비다 더 로즈 가드너 샴푸[떼떼드벨르] 280ml,280,23000,멘톨 알란토인,소듐하이알루로네이트 마트리카리아꽃추출물 부틸렌클라이콜 토코페롤 비타민E,쿨링효과민감성,수렴 및 진정쿨링 효과,강력보습습윤예민현상 진정부드러운 모발,https://i.pinimg.com/564x/c5/5c/76/c55c762ce418abefd071aa7e81c5a213.jpg
이솔,샴푸,이솔 두피가 편한 샴푸 500ml,500,18800,,글리세린 판테놀 디판테놀 덱스판테놀 마트리카리아꽃추출물,건성민감성,,보습력 증가컨디셔닝피부 보습효과탈모량 감소모발 두께 증가습윤예민현상 진정,https://thumbnail8.coupangcdn.com/thumbnails/remote/492x492ex/image/vendor_inventory/e31d/5f3c54212115bf108ca997af7effcb8a3cdd3351b78ccf170726f6b0dea1.jpg
아로마티카,샴푸,아로마티카 로즈마리 스칼프 스케일링 샴푸 400ml,400,24000,살리실릭애씨드 살리실산,판테놀 디판테놀 덱스판테놀 부틸렌글라이콜 글리세린,건성,피지 조절,컨디셔닝피부 보습효과탈모량 감소모발 두께 증가강력보습보습력 증가,https://thumbnail10.coupangcdn.com/thumbnails/remote/492x492ex/image/vendor_inventory/b3db/b51364e5c59a2040579154d411f327c291c88ee3e289cc5ff8eeec5544d3.jpg
로픈,샴푸,로픈 바오밥 21차 건성/일반용 약산성 프리미엄 샴푸 1000ml,1000,23500,,글리세린 부틸렌글라이콜 뽕나무껍질추출물 마트리카리아잎추출물,건성민감성약산성,,보습력 증가강력보습발모습윤예민현상 진정,https://thumbnail7.coupangcdn.com/thumbnails/remote/492x492ex/image/product/image/vendoritem/2019/01/28/3001546642/d8901366-e877-4cfa-8473-605609e829dd.jpg
메리뮤,샴푸,메리뮤 밸런싱 샴푸 [퓨어프리니아] 1000ml,1000,32000,녹차수,글리세린 달맞이꽃꽃추출물 소듐하이알루로네이트 부틸렌글라이콜,지성,수렴 및 진정비듬 제거,보습력 증가수분 증발 방지강력보습,https://shopping-phinf.pstatic.net/main_3219877/32198775621.20220506161721.jpg?type=f640
유리피부,샴푸,유리피부 바나나 폭탄 샴푸 500ml,500,27000,티트리추출물 살리실릭애씨드 살리실산 멘톨,검은콩추출물 콩추출물 대두추출물 판테놀 디판테놀 덱스판테놀 부틸렌글라이콜,지성쿨링효과탈모,살균 및 향염피지 조절수렴 및 진정쿨링 효과,탈모 억제 효과컨디셔닝피부 보습효과탈모량 감소모발 두께 증가강력보습,https://thumbnail6.coupangcdn.com/thumbnails/remote/492x492ex/image/vendor_inventory/4041/49e4913075d7b79b0d4b4ecd117c765d8de9481a9d617e4c8c02260ea3d0.jpg
솔테라피,샴푸,솔테라피 닥터 노이치 스칼프 샴푸 480ml,480,31000,,소듐하이알루로네이트 판테놀 디판테놀 덱스판테놀 부틸렌글라이콜,건성탈모,,강력보습컨디셔닝피부 보습효과탈모량 감소모발 두께 증가,https://thumbnail6.coupangcdn.com/thumbnails/remote/492x492ex/image/vendor_inventory/2f83/4b0d2236622098f8af90a4db7831cc28db9f01681601281d526d91271c0c.jpg
